sale_id,event_id,customer_id,reseller_id,sale_date,ticket_type,quantity,unit_price,discount_amount,gross_revenue,net_revenue,payment_status,created_at,updated_at
205,40,122,5,2024-08-23,Standard,4,40.0,24.0,160.0,136.0,Refunded,2024-08-23T00:00:00,2024-08-25T00:00:00
206,58,144,4,2024-08-23,Early Bird,1,250.0,25.0,250.0,225.0,Paid,2024-08-23T00:00:00,2024-08-24T00:00:00
207,9,46,6,2024-12-07,Premium,4,50.0,20.0,200.0,180.0,Refunded,2024-12-07T00:00:00,2024-12-08T00:00:00
208,59,264,,2024-07-27,Premium,4,165.0,66.0,660.0,594.0,Paid,2024-07-27T00:00:00,2024-07-29T00:00:00
209,46,99,2,2024-11-20,Premium,4,90.0,0.0,360.0,360.0,Paid,2024-11-20T00:00:00,2024-11-21T00:00:00
210,3,189,4,2024-10-30,Early Bird,1,150.0,7.5,150.0,142.5,Pending,2024-10-30T00:00:00,2024-11-02T00:00:00
211,41,251,5,2024-05-04,Early Bird,1,80.0,4.0,80.0,76.0,Paid,2024-05-04T00:00:00,2024-05-07T00:00:00
212,38,47,4,2024-08-07,VIP,3,75.0,11.25,225.0,213.75,Paid,2024-08-07T00:00:00,2024-08-10T00:00:00
213,4,116,10,2024-06-20,Premium,5,135.0,33.75,675.0,641.25,Paid,2024-06-20T00:00:00,2024-06-25T00:00:00
214,27,89,2,2024-11-09,Standard,1,80.0,12.0,80.0,68.0,Paid,2024-11-09T00:00:00,2024-11-11T00:00:00
215,39,179,6,2024-10-08,Early Bird,3,200.0,90.0,600.0,510.0,Paid,2024-10-08T00:00:00,2024-10-09T00:00:00
216,30,53,9,2024-12-08,Standard,5,240.0,180.0,1200.0,1020.0,Pending,2024-12-08T00:00:00,2024-12-13T00:00:00
217,54,56,4,2024-10-03,Early Bird,3,240.0,72.0,720.0,648.0,Paid,2024-10-03T00:00:00,2024-10-05T00:00:00
218,18,153,10,2024-07-31,Premium,3,100.0,30.0,300.0,270.0,Paid,2024-07-31T00:00:00,2024-08-04T00:00:00
219,49,164,10,2024-12-21,Premium,1,120.0,18.0,120.0,102.0,Paid,2024-12-21T00:00:00,2024-12-26T00:00:00
220,32,19,6,2024-10-03,Premium,3,165.0,74.25,495.0,420.75,Paid,2024-10-03T00:00:00,2024-10-08T00:00:00
221,46,154,8,2024-12-26,Premium,5,110.0,55.0,550.0,495.0,Pending,2024-12-26T00:00:00,2024-12-27T00:00:00
222,19,94,8,2025-01-02,VIP,4,90.0,36.0,360.0,324.0,Paid,2025-01-02T00:00:00,2025-01-03T00:00:00
223,23,134,5,2024-12-08,VIP,3,110.0,33.0,330.0,297.0,Refunded,2024-12-08T00:00:00,2024-12-08T00:00:00
224,31,100,7,2024-08-27,Standard,5,60.0,0.0,300.0,300.0,Refunded,2024-08-27T00:00:00,2024-08-31T00:00:00
225,20,176,3,2024-10-29,Early Bird,1,90.0,4.5,90.0,85.5,Pending,2024-10-29T00:00:00,2024-11-01T00:00:00
226,10,91,5,2024-07-10,VIP,2,200.0,60.0,400.0,340.0,Paid,2024-07-10T00:00:00,2024-07-10T00:00:00
227,29,46,7,2024-12-19,Premium,2,135.0,13.5,270.0,256.5,Pending,2024-12-19T00:00:00,2024-12-22T00:00:00
228,41,3,6,2024-07-07,Standard,4,110.0,66.0,440.0,374.0,Pending,2024-07-07T00:00:00,2024-07-08T00:00:00
229,47,3,,2024-12-02,Premium,1,200.0,10.0,200.0,190.0,Paid,2024-12-02T00:00:00,2024-12-07T00:00:00
230,57,258,6,2024-11-06,VIP,3,67.5,0.0,202.5,202.5,Paid,2024-11-06T00:00:00,2024-11-06T00:00:00
231,53,269,8,2024-10-16,VIP,3,150.0,67.5,450.0,382.5,Refunded,2024-10-16T00:00:00,2024-10-21T00:00:00
232,9,207,2,2024-12-02,Standard,4,50.0,10.0,200.0,190.0,Paid,2024-12-02T00:00:00,2024-12-03T00:00:00
233,47,188,1,2025-01-02,Standard,2,160.0,16.0,320.0,304.0,Refunded,2025-01-02T00:00:00,2025-01-07T00:00:00
234,17,25,9,2024-10-24,Standard,5,90.0,0.0,450.0,450.0,Paid,2024-10-24T00:00:00,2024-10-24T00:00:00
235,45,281,1,2024-09-10,VIP,4,165.0,99.0,660.0,561.0,Refunded,2024-09-10T00:00:00,2024-09-15T00:00:00
236,10,52,10,2024-07-24,VIP,1,250.0,37.5,250.0,212.5,Pending,2024-07-24T00:00:00,2024-07-28T00:00:00
237,45,59,4,2024-09-07,Standard,4,120.0,0.0,480.0,480.0,Refunded,2024-09-07T00:00:00,2024-09-08T00:00:00
238,39,210,5,2024-12-25,VIP,3,240.0,36.0,720.0,684.0,Paid,2024-12-25T00:00:00,2024-12-25T00:00:00
239,36,2,3,2024-11-26,Standard,2,220.0,44.0,440.0,396.0,Paid,2024-11-26T00:00:00,2024-11-26T00:00:00
240,54,39,8,2024-11-06,Standard,4,180.0,0.0,720.0,720.0,Paid,2024-11-06T00:00:00,2024-11-11T00:00:00
241,15,52,,2024-09-09,Premium,3,200.0,90.0,600.0,510.0,Paid,2024-09-09T00:00:00,2024-09-11T00:00:00
242,24,24,1,2024-06-07,Standard,3,82.5,0.0,247.5,247.5,Paid,2024-06-07T00:00:00,2024-06-12T00:00:00
243,42,138,9,2024-10-26,Standard,3,50.0,22.5,150.0,127.5,Paid,2024-10-26T00:00:00,2024-10-28T00:00:00
244,12,198,4,2025-01-23,Early Bird,4,165.0,99.0,660.0,561.0,Refunded,2025-01-23T00:00:00,2025-01-28T00:00:00
245,57,82,,2024-09-09,Standard,2,60.0,6.0,120.0,114.0,Refunded,2024-09-09T00:00:00,2024-09-13T00:00:00
246,31,195,9,2024-05-23,VIP,5,55.0,13.75,275.0,261.25,Pending,2024-05-23T00:00:00,2024-05-23T00:00:00
247,56,211,1,2024-04-21,Early Bird,2,55.0,16.5,110.0,93.5,Paid,2024-04-21T00:00:00,2024-04-21T00:00:00
248,17,174,10,2024-11-08,Standard,3,60.0,9.0,180.0,171.0,Refunded,2024-11-08T00:00:00,2024-11-13T00:00:00
249,47,286,2,2024-12-18,Standard,4,200.0,120.0,800.0,680.0,Paid,2024-12-18T00:00:00,2024-12-23T00:00:00
250,60,39,2,2024-08-22,Early Bird,5,165.0,123.75,825.0,701.25,Paid,2024-08-22T00:00:00,2024-08-23T00:00:00
251,22,194,8,2024-08-13,Early Bird,1,300.0,15.0,300.0,285.0,Paid,2024-08-13T00:00:00,2024-08-13T00:00:00
252,30,229,7,2024-11-20,VIP,5,220.0,0.0,1100.0,1100.0,Paid,2024-11-20T00:00:00,2024-11-23T00:00:00
253,48,19,6,2024-04-17,Standard,1,80.0,12.0,80.0,68.0,Paid,2024-04-17T00:00:00,2024-04-21T00:00:00
254,40,234,10,2024-08-19,VIP,3,60.0,9.0,180.0,171.0,Paid,2024-08-19T00:00:00,2024-08-19T00:00:00
255,53,187,10,2024-09-23,Early Bird,4,150.0,90.0,600.0,510.0,Paid,2024-09-23T00:00:00,2024-09-23T00:00:00
256,49,150,5,2024-10-28,VIP,2,80.0,16.0,160.0,144.0,Paid,2024-10-28T00:00:00,2024-10-28T00:00:00
257,58,131,1,2024-09-18,Premium,4,225.0,135.0,900.0,765.0,Paid,2024-09-18T00:00:00,2024-09-18T00:00:00
258,60,174,3,2024-05-25,Standard,4,135.0,81.0,540.0,459.0,Refunded,2024-05-25T00:00:00,2024-05-25T00:00:00
259,60,259,7,2024-06-22,Premium,5,120.0,90.0,600.0,510.0,Refunded,2024-06-22T00:00:00,2024-06-22T00:00:00
260,34,248,9,2024-07-07,Premium,1,90.0,13.5,90.0,76.5,Pending,2024-07-07T00:00:00,2024-07-08T00:00:00
261,47,165,10,2024-10-06,Early Bird,2,160.0,48.0,320.0,272.0,Refunded,2024-10-06T00:00:00,2024-10-10T00:00:00
262,59,151,5,2024-08-13,Early Bird,2,150.0,45.0,300.0,255.0,Paid,2024-08-13T00:00:00,2024-08-14T00:00:00
263,27,112,8,2024-10-28,Premium,5,100.0,50.0,500.0,450.0,Paid,2024-10-28T00:00:00,2024-11-01T00:00:00
264,46,278,8,2024-12-17,VIP,3,90.0,13.5,270.0,256.5,Paid,2024-12-17T00:00:00,2024-12-19T00:00:00
265,36,274,10,2024-11-28,VIP,5,240.0,180.0,1200.0,1020.0,Refunded,2024-11-28T00:00:00,2024-11-28T00:00:00
266,34,29,,2024-09-26,Premium,1,82.5,4.12,82.5,78.38,Paid,2024-09-26T00:00:00,2024-09-27T00:00:00
267,19,105,4,2024-10-19,Standard,3,90.0,0.0,270.0,270.0,Paid,2024-10-19T00:00:00,2024-10-22T00:00:00
268,7,262,3,2024-09-10,VIP,5,90.0,67.5,450.0,382.5,Paid,2024-09-10T00:00:00,2024-09-13T00:00:00
269,25,129,,2024-05-27,Premium,3,240.0,0.0,720.0,720.0,Pending,2024-05-27T00:00:00,2024-05-30T00:00:00
270,54,151,3,2024-12-21,Early Bird,3,240.0,36.0,720.0,684.0,Paid,2024-12-21T00:00:00,2024-12-26T00:00:00
271,5,21,6,2024-12-05,Early Bird,2,120.0,0.0,240.0,240.0,Paid,2024-12-05T00:00:00,2024-12-09T00:00:00
272,17,170,,2025-01-14,Early Bird,2,90.0,18.0,180.0,162.0,Paid,2025-01-14T00:00:00,2025-01-14T00:00:00
273,10,155,10,2024-04-23,Early Bird,3,300.0,0.0,900.0,900.0,Pending,2024-04-23T00:00:00,2024-04-27T00:00:00
274,23,267,2,2024-12-27,Standard,3,120.0,18.0,360.0,342.0,Pending,2024-12-27T00:00:00,2024-12-28T00:00:00
275,27,114,5,2024-11-05,Premium,5,110.0,0.0,550.0,550.0,Paid,2024-11-05T00:00:00,2024-11-07T00:00:00
276,24,5,8,2024-08-11,Standard,2,90.0,27.0,180.0,153.0,Paid,2024-08-11T00:00:00,2024-08-14T00:00:00
277,16,165,,2024-05-28,Early Bird,5,60.0,15.0,300.0,285.0,Paid,2024-05-28T00:00:00,2024-05-31T00:00:00
278,17,261,8,2024-11-22,Early Bird,3,60.0,18.0,180.0,162.0,Refunded,2024-11-22T00:00:00,2024-11-22T00:00:00
279,19,86,1,2024-09-22,Standard,2,100.0,0.0,200.0,200.0,Paid,2024-09-22T00:00:00,2024-09-23T00:00:00
280,43,276,3,2024-07-15,Early Bird,2,82.5,0.0,165.0,165.0,Paid,2024-07-15T00:00:00,2024-07-20T00:00:00
281,44,45,,2024-11-18,Standard,1,55.0,5.5,55.0,49.5,Paid,2024-11-18T00:00:00,2024-11-19T00:00:00
282,51,209,4,2024-06-18,Early Bird,5,80.0,20.0,400.0,380.0,Refunded,2024-06-18T00:00:00,2024-06-23T00:00:00
283,26,61,10,2024-07-31,Standard,3,60.0,27.0,180.0,153.0,Pending,2024-07-31T00:00:00,2024-07-31T00:00:00
284,49,258,5,2024-10-17,Standard,5,80.0,0.0,400.0,400.0,Paid,2024-10-17T00:00:00,2024-10-22T00:00:00
285,20,203,6,2024-10-04,Standard,1,100.0,15.0,100.0,85.0,Refunded,2024-10-04T00:00:00,2024-10-05T00:00:00
286,35,74,10,2025-01-26,VIP,2,55.0,11.0,110.0,99.0,Paid,2025-01-26T00:00:00,2025-01-26T00:00:00
287,36,3,,2024-10-09,Early Bird,5,180.0,0.0,900.0,900.0,Pending,2024-10-09T00:00:00,2024-10-13T00:00:00
288,6,263,6,2024-10-27,Premium,2,50.0,5.0,100.0,95.0,Paid,2024-10-27T00:00:00,2024-10-28T00:00:00
289,15,291,2,2024-08-20,Standard,3,180.0,0.0,540.0,540.0,Pending,2024-08-20T00:00:00,2024-08-23T00:00:00
290,42,51,4,2024-09-07,Premium,1,50.0,0.0,50.0,50.0,Pending,2024-09-07T00:00:00,2024-09-10T00:00:00
291,22,36,4,2024-08-03,Premium,2,225.0,0.0,450.0,450.0,Paid,2024-08-03T00:00:00,2024-08-06T00:00:00
292,29,291,9,2024-12-12,VIP,5,150.0,37.5,750.0,712.5,Paid,2024-12-12T00:00:00,2024-12-15T00:00:00
293,11,224,10,2025-01-09,VIP,3,225.0,33.75,675.0,641.25,Paid,2025-01-09T00:00:00,2025-01-10T00:00:00
294,44,184,7,2024-09-05,VIP,3,55.0,24.75,165.0,140.25,Refunded,2024-09-05T00:00:00,2024-09-09T00:00:00
295,7,276,2,2024-11-05,Premium,5,80.0,40.0,400.0,360.0,Paid,2024-11-05T00:00:00,2024-11-10T00:00:00
296,57,16,8,2024-10-01,Early Bird,1,60.0,0.0,60.0,60.0,Pending,2024-10-01T00:00:00,2024-10-02T00:00:00
297,59,77,10,2024-11-05,VIP,5,150.0,112.5,750.0,637.5,Refunded,2024-11-05T00:00:00,2024-11-06T00:00:00
298,58,257,7,2024-07-03,Standard,5,250.0,62.5,1250.0,1187.5,Refunded,2024-07-03T00:00:00,2024-07-05T00:00:00
299,33,72,8,2024-08-05,Early Bird,2,60.0,6.0,120.0,114.0,Paid,2024-08-05T00:00:00,2024-08-06T00:00:00
300,37,113,,2024-05-09,Early Bird,2,275.0,55.0,550.0,495.0,Paid,2024-05-09T00:00:00,2024-05-09T00:00:00
301,17,185,8,2024-12-14,Early Bird,2,60.0,6.0,120.0,114.0,Refunded,2024-12-14T00:00:00,2024-12-17T00:00:00
302,57,141,8,2024-12-15,VIP,1,75.0,0.0,75.0,75.0,Pending,2024-12-15T00:00:00,2024-12-19T00:00:00
303,37,40,9,2024-06-28,VIP,4,275.0,110.0,1100.0,990.0,Refunded,2024-06-28T00:00:00,2024-06-29T00:00:00
304,34,4,7,2024-08-19,Premium,3,75.0,33.75,225.0,191.25,Refunded,2024-08-19T00:00:00,2024-08-20T00:00:00
305,15,96,2,2024-10-28,Premium,5,200.0,50.0,1000.0,950.0,Paid,2024-10-28T00:00:00,2024-11-01T00:00:00
306,46,59,5,2024-10-11,Early Bird,1,90.0,13.5,90.0,76.5,Refunded,2024-10-11T00:00:00,2024-10-14T00:00:00
307,14,23,3,2024-04-25,Premium,2,55.0,0.0,110.0,110.0,Pending,2024-04-25T00:00:00,2024-04-29T00:00:00
308,11,86,,2024-12-23,VIP,5,200.0,50.0,1000.0,950.0,Paid,2024-12-23T00:00:00,2024-12-27T00:00:00
309,26,111,1,2024-07-10,Early Bird,5,60.0,30.0,300.0,270.0,Pending,2024-07-10T00:00:00,2024-07-13T00:00:00
310,56,74,9,2024-05-17,Premium,2,45.0,13.5,90.0,76.5,Pending,2024-05-17T00:00:00,2024-05-22T00:00:00
311,33,36,9,2024-07-04,Premium,2,50.0,15.0,100.0,85.0,Refunded,2024-07-04T00:00:00,2024-07-07T00:00:00
312,9,50,2,2025-01-01,Premium,1,45.0,6.75,45.0,38.25,Refunded,2025-01-01T00:00:00,2025-01-05T00:00:00
313,39,247,1,2025-01-15,Premium,5,240.0,0.0,1200.0,1200.0,Pending,2025-01-15T00:00:00,2025-01-19T00:00:00
314,53,23,5,2024-10-21,Early Bird,4,180.0,108.0,720.0,612.0,Paid,2024-10-21T00:00:00,2024-10-24T00:00:00
315,51,69,6,2024-04-13,VIP,4,100.0,0.0,400.0,400.0,Refunded,2024-04-13T00:00:00,2024-04-14T00:00:00
316,59,97,4,2024-07-23,Standard,1,150.0,22.5,150.0,127.5,Paid,2024-07-23T00:00:00,2024-07-27T00:00:00
317,34,106,10,2024-09-24,VIP,5,60.0,45.0,300.0,255.0,Refunded,2024-09-24T00:00:00,2024-09-26T00:00:00
318,7,275,4,2024-11-08,Early Bird,4,120.0,48.0,480.0,432.0,Pending,2024-11-08T00:00:00,2024-11-10T00:00:00
319,40,286,8,2024-10-04,Early Bird,4,45.0,27.0,180.0,153.0,Paid,2024-10-04T00:00:00,2024-10-06T00:00:00
320,36,177,9,2024-11-18,Early Bird,4,200.0,80.0,800.0,720.0,Paid,2024-11-18T00:00:00,2024-11-23T00:00:00
321,8,110,1,2024-10-12,Early Bird,2,220.0,22.0,440.0,418.0,Paid,2024-10-12T00:00:00,2024-10-16T00:00:00
322,40,3,10,2024-08-11,Standard,1,45.0,6.75,45.0,38.25,Paid,2024-08-11T00:00:00,2024-08-14T00:00:00
323,60,114,4,2024-06-27,VIP,4,120.0,0.0,480.0,480.0,Paid,2024-06-27T00:00:00,2024-07-01T00:00:00
324,3,30,9,2024-09-26,Premium,4,165.0,66.0,660.0,594.0,Refunded,2024-09-26T00:00:00,2024-09-29T00:00:00
325,1,262,,2024-09-14,Premium,5,75.0,18.75,375.0,356.25,Pending,2024-09-14T00:00:00,2024-09-15T00:00:00
326,44,45,2,2024-12-03,VIP,3,45.0,0.0,135.0,135.0,Refunded,2024-12-03T00:00:00,2024-12-05T00:00:00
327,43,8,8,2024-08-14,Standard,4,90.0,18.0,360.0,342.0,Paid,2024-08-14T00:00:00,2024-08-18T00:00:00
328,19,142,5,2024-10-14,Premium,5,120.0,60.0,600.0,540.0,Pending,2024-10-14T00:00:00,2024-10-15T00:00:00
329,30,90,4,2024-09-18,Early Bird,4,240.0,0.0,960.0,960.0,Pending,2024-09-18T00:00:00,2024-09-18T00:00:00
330,36,263,1,2025-01-19,VIP,5,200.0,100.0,1000.0,900.0,Pending,2025-01-19T00:00:00,2025-01-23T00:00:00
331,17,174,3,2024-11-03,Early Bird,4,82.5,49.5,330.0,280.5,Refunded,2024-11-03T00:00:00,2024-11-07T00:00:00
332,56,196,1,2024-07-14,Premium,4,40.0,16.0,160.0,144.0,Paid,2024-07-14T00:00:00,2024-07-16T00:00:00
333,27,128,4,2024-11-29,VIP,5,120.0,0.0,600.0,600.0,Paid,2024-11-29T00:00:00,2024-12-02T00:00:00
334,44,161,7,2024-09-03,VIP,3,40.0,6.0,120.0,114.0,Paid,2024-09-03T00:00:00,2024-09-07T00:00:00
335,18,124,3,2024-09-27,VIP,2,110.0,11.0,220.0,209.0,Paid,2024-09-27T00:00:00,2024-09-28T00:00:00
336,13,55,2,2024-10-05,Standard,2,120.0,24.0,240.0,216.0,Paid,2024-10-05T00:00:00,2024-10-10T00:00:00
337,43,191,7,2024-08-01,VIP,5,60.0,0.0,300.0,300.0,Refunded,2024-08-01T00:00:00,2024-08-05T00:00:00
338,56,114,6,2024-06-12,Premium,4,45.0,18.0,180.0,162.0,Paid,2024-06-12T00:00:00,2024-06-16T00:00:00
339,52,178,8,2024-07-29,Early Bird,4,180.0,0.0,720.0,720.0,Paid,2024-07-29T00:00:00,2024-08-01T00:00:00
340,8,7,,2024-10-18,Premium,5,220.0,110.0,1100.0,990.0,Refunded,2024-10-18T00:00:00,2024-10-22T00:00:00
341,7,281,2,2024-10-17,VIP,3,120.0,36.0,360.0,324.0,Paid,2024-10-17T00:00:00,2024-10-19T00:00:00
342,31,218,7,2024-06-16,Premium,3,50.0,7.5,150.0,142.5,Refunded,2024-06-16T00:00:00,2024-06-21T00:00:00
343,49,93,7,2024-12-04,Premium,3,110.0,33.0,330.0,297.0,Pending,2024-12-04T00:00:00,2024-12-09T00:00:00
344,15,222,8,2024-07-25,Early Bird,1,200.0,10.0,200.0,190.0,Paid,2024-07-25T00:00:00,2024-07-26T00:00:00
345,52,216,2,2024-06-19,Early Bird,2,165.0,0.0,330.0,330.0,Paid,2024-06-19T00:00:00,2024-06-24T00:00:00
346,34,288,4,2024-08-02,Standard,3,82.5,24.75,247.5,222.75,Refunded,2024-08-02T00:00:00,2024-08-02T00:00:00
347,45,50,7,2024-09-04,Early Bird,1,135.0,13.5,135.0,121.5,Paid,2024-09-04T00:00:00,2024-09-06T00:00:00
348,24,11,5,2024-08-02,Early Bird,5,90.0,45.0,450.0,405.0,Paid,2024-08-02T00:00:00,2024-08-04T00:00:00
349,56,182,4,2024-04-22,VIP,5,45.0,11.25,225.0,213.75,Pending,2024-04-22T00:00:00,2024-04-25T00:00:00
350,50,147,9,2024-09-21,Early Bird,4,40.0,24.0,160.0,136.0,Paid,2024-09-21T00:00:00,2024-09-22T00:00:00
351,41,41,1,2024-05-19,Premium,3,110.0,49.5,330.0,280.5,Paid,2024-05-19T00:00:00,2024-05-20T00:00:00
352,21,228,4,2024-11-06,VIP,3,200.0,90.0,600.0,510.0,Pending,2024-11-06T00:00:00,2024-11-10T00:00:00
353,29,121,2,2024-12-02,VIP,2,135.0,0.0,270.0,270.0,Paid,2024-12-02T00:00:00,2024-12-03T00:00:00
354,11,281,7,2024-11-20,Standard,1,200.0,0.0,200.0,200.0,Paid,2024-11-20T00:00:00,2024-11-23T00:00:00
355,34,80,9,2024-07-04,Standard,1,60.0,6.0,60.0,54.0,Refunded,2024-07-04T00:00:00,2024-07-06T00:00:00
356,15,270,2,2024-10-06,Premium,3,220.0,33.0,660.0,627.0,Paid,2024-10-06T00:00:00,2024-10-06T00:00:00
357,43,140,8,2024-08-19,Early Bird,3,82.5,37.12,247.5,210.38,Paid,2024-08-19T00:00:00,2024-08-24T00:00:00
358,35,289,10,2025-02-01,Early Bird,5,60.0,45.0,300.0,255.0,Pending,2025-02-01T00:00:00,2025-02-06T00:00:00
359,41,117,8,2024-06-23,Standard,3,100.0,45.0,300.0,255.0,Refunded,2024-06-23T00:00:00,2024-06-25T00:00:00
360,24,1,,2024-07-27,Premium,3,67.5,20.25,202.5,182.25,Paid,2024-07-27T00:00:00,2024-07-29T00:00:00
361,31,5,4,2024-06-26,Early Bird,1,55.0,8.25,55.0,46.75,Paid,2024-06-26T00:00:00,2024-06-30T00:00:00
362,15,211,3,2024-07-28,Early Bird,1,240.0,24.0,240.0,216.0,Refunded,2024-07-28T00:00:00,2024-07-29T00:00:00
363,11,41,4,2024-10-10,Early Bird,4,275.0,55.0,1100.0,1045.0,Paid,2024-10-10T00:00:00,2024-10-14T00:00:00
364,49,273,10,2024-10-10,VIP,5,100.0,50.0,500.0,450.0,Refunded,2024-10-10T00:00:00,2024-10-11T00:00:00
365,55,234,1,2024-12-12,Early Bird,2,135.0,27.0,270.0,243.0,Paid,2024-12-12T00:00:00,2024-12-17T00:00:00
366,40,26,2,2024-09-07,Standard,2,50.0,0.0,100.0,100.0,Paid,2024-09-07T00:00:00,2024-09-07T00:00:00
367,19,47,3,2024-12-11,Premium,2,110.0,0.0,220.0,220.0,Paid,2024-12-11T00:00:00,2024-12-14T00:00:00
368,14,238,5,2024-05-27,Standard,4,50.0,30.0,200.0,170.0,Paid,2024-05-27T00:00:00,2024-05-27T00:00:00
369,54,37,6,2024-10-14,Early Bird,2,160.0,32.0,320.0,288.0,Paid,2024-10-14T00:00:00,2024-10-15T00:00:00
370,58,128,1,2024-06-24,Early Bird,3,275.0,0.0,825.0,825.0,Refunded,2024-06-24T00:00:00,2024-06-25T00:00:00
371,48,107,8,2024-07-05,Early Bird,2,110.0,0.0,220.0,220.0,Refunded,2024-07-05T00:00:00,2024-07-10T00:00:00
372,20,267,8,2024-08-23,Standard,3,90.0,0.0,270.0,270.0,Paid,2024-08-23T00:00:00,2024-08-26T00:00:00
373,41,112,10,2024-07-23,Standard,2,100.0,0.0,200.0,200.0,Paid,2024-07-23T00:00:00,2024-07-28T00:00:00
374,28,62,9,2024-07-19,Early Bird,1,180.0,18.0,180.0,162.0,Paid,2024-07-19T00:00:00,2024-07-19T00:00:00
375,3,46,5,2024-10-14,Premium,4,180.0,36.0,720.0,684.0,Paid,2024-10-14T00:00:00,2024-10-17T00:00:00
376,6,183,,2024-09-09,Premium,5,50.0,0.0,250.0,250.0,Pending,2024-09-09T00:00:00,2024-09-09T00:00:00
377,9,99,7,2024-11-13,Standard,2,50.0,10.0,100.0,90.0,Refunded,2024-11-13T00:00:00,2024-11-15T00:00:00
378,47,287,7,2025-01-01,VIP,3,160.0,72.0,480.0,408.0,Pending,2025-01-01T00:00:00,2025-01-06T00:00:00
379,32,240,5,2024-10-16,VIP,5,135.0,67.5,675.0,607.5,Pending,2024-10-16T00:00:00,2024-10-20T00:00:00
380,11,135,4,2025-01-01,VIP,5,225.0,168.75,1125.0,956.25,Refunded,2025-01-01T00:00:00,2025-01-01T00:00:00
381,50,187,,2024-10-04,Premium,5,55.0,13.75,275.0,261.25,Paid,2024-10-04T00:00:00,2024-10-09T00:00:00
382,5,255,8,2024-10-05,Premium,5,110.0,27.5,550.0,522.5,Pending,2024-10-05T00:00:00,2024-10-07T00:00:00
383,21,35,8,2024-10-25,Standard,3,160.0,0.0,480.0,480.0,Paid,2024-10-25T00:00:00,2024-10-26T00:00:00
384,56,51,3,2024-07-13,Standard,2,40.0,12.0,80.0,68.0,Pending,2024-07-13T00:00:00,2024-07-18T00:00:00
385,54,188,,2024-11-30,Premium,4,240.0,96.0,960.0,864.0,Pending,2024-11-30T00:00:00,2024-12-05T00:00:00
386,5,32,7,2024-12-27,VIP,2,110.0,0.0,220.0,220.0,Pending,2024-12-27T00:00:00,2025-01-01T00:00:00
387,57,21,8,2024-10-28,Standard,3,60.0,18.0,180.0,162.0,Paid,2024-10-28T00:00:00,2024-10-28T00:00:00
388,14,198,8,2024-05-04,Premium,1,40.0,2.0,40.0,38.0,Paid,2024-05-04T00:00:00,2024-05-08T00:00:00
389,43,296,1,2024-09-02,VIP,5,67.5,50.62,337.5,286.88,Refunded,2024-09-02T00:00:00,2024-09-07T00:00:00
390,43,206,8,2024-08-10,VIP,1,67.5,3.38,67.5,64.12,Paid,2024-08-10T00:00:00,2024-08-14T00:00:00
391,39,212,5,2024-11-24,Early Bird,3,200.0,60.0,600.0,540.0,Paid,2024-11-24T00:00:00,2024-11-28T00:00:00
392,16,131,8,2024-07-10,VIP,5,45.0,33.75,225.0,191.25,Refunded,2024-07-10T00:00:00,2024-07-13T00:00:00
393,26,70,8,2024-09-24,VIP,1,75.0,0.0,75.0,75.0,Paid,2024-09-24T00:00:00,2024-09-26T00:00:00
394,15,262,8,2024-10-10,Premium,3,160.0,48.0,480.0,432.0,Paid,2024-10-10T00:00:00,2024-10-10T00:00:00
395,30,299,5,2024-12-01,Premium,2,180.0,36.0,360.0,324.0,Paid,2024-12-01T00:00:00,2024-12-03T00:00:00
396,52,112,9,2024-08-14,Standard,1,180.0,27.0,180.0,153.0,Paid,2024-08-14T00:00:00,2024-08-17T00:00:00
397,12,296,,2024-12-06,Early Bird,5,120.0,60.0,600.0,540.0,Paid,2024-12-06T00:00:00,2024-12-06T00:00:00
398,59,62,6,2024-08-03,Premium,3,150.0,67.5,450.0,382.5,Pending,2024-08-03T00:00:00,2024-08-03T00:00:00
399,41,22,8,2024-05-23,VIP,4,80.0,32.0,320.0,288.0,Pending,2024-05-23T00:00:00,2024-05-27T00:00:00
400,10,202,,2024-07-09,Early Bird,5,225.0,56.25,1125.0,1068.75,Pending,2024-07-09T00:00:00,2024-07-13T00:00:00
401,33,76,6,2024-07-26,Premium,2,55.0,11.0,110.0,99.0,Paid,2024-07-26T00:00:00,2024-07-26T00:00:00
402,31,44,4,2024-06-21,Early Bird,1,60.0,9.0,60.0,51.0,Pending,2024-06-21T00:00:00,2024-06-24T00:00:00
403,50,102,8,2024-09-26,Early Bird,2,45.0,13.5,90.0,76.5,Refunded,2024-09-26T00:00:00,2024-10-01T00:00:00
404,37,37,3,2024-06-25,VIP,5,300.0,75.0,1500.0,1425.0,Refunded,2024-06-25T00:00:00,2024-06-27T00:00:00
405,44,212,10,2024-08-11,Early Bird,5,40.0,0.0,200.0,200.0,Paid,2024-08-11T00:00:00,2024-08-13T00:00:00
406,13,87,4,2024-12-09,VIP,3,120.0,0.0,360.0,360.0,Pending,2024-12-09T00:00:00,2024-12-12T00:00:00
407,40,192,3,2024-10-21,Premium,4,40.0,8.0,160.0,152.0,Paid,2024-10-21T00:00:00,2024-10-21T00:00:00
408,48,8,4,2024-07-03,VIP,2,120.0,12.0,240.0,228.0,Paid,2024-07-03T00:00:00,2024-07-05T00:00:00
409,29,109,8,2024-11-24,Premium,1,150.0,7.5,150.0,142.5,Pending,2024-11-24T00:00:00,2024-11-28T00:00:00
